e, e_dot, e_int, stamp, 
-0.24686595731789263, 0.027986623855946007, -0.050186324387563035, 11719934000000, 
-0.2428641648262686, 0.02600933064869304, -0.04935980574433585, 11719968000000, 
-0.2406075779117598, 0.020861264687109433, -0.048689180003728065, 11720002000000, 
-0.2373895933350194, 0.018248571637497307, -0.048057422404869855, 11720036000000, 
-0.23479328152698486, 0.019380987949249768, -0.04751936351825094, 11720070000000, 
-0.2313512581782322, 0.020127783855957333, -0.04690227553601577, 11720104000000, 
-0.22968442791266175, 0.017029512047743722, -0.04638859784119192, 11720172000000, 
-0.2275676325973981, 0.012612085269447052, -0.045906887912552805, 11720206000000, 
-0.22582732483511037, 0.012857010258504609, -0.045538625689678015, 11720240000000, 
-0.2233123856309438, 0.014184156554847652, -0.04511382287089682, 11720274000000, 
-0.22170463550534758, 0.013742297765875952, -0.04472295639809345, 11720308000000, 
0.36900742192941394, 1.9743993585345256, -0.00506730661379183, 11720342000000, 
0.38075955041151177, 2.0082139530561975, 0.035204155789038544, 11720376000000, 
0.39170205741604347, 0.07564878495543177, 0.07609793531713127, 11720410000000, 
0.40354277441988584, 0.07594408002791357, 0.07840029214982941, 11720444000000, 
0.41637673992490387, 0.08224894169620134, 0.0807747714507222, 11720478000000, 
0.42591257876270006, 0.07456601447604738, 0.08305547287383265, 11720512000000, 
0.4347896756473646, 0.06137645240820241, 0.08513859962233124, 11720546000000, 
0.44841146199700743, 0.07499627744769126, 0.08727424776047148, 11720580000000, 
0.46478900107765386, 0.09999775143429757, 0.08986600924813506, 11720614000000, 
0.46905366446362384, 0.06880734155538804, 0.092150275169219, 11720682000000, 
0.47160892305398083, 0.022733073254423235, 0.09369677257301723, 11720716000000, 
0.46974145422584224, 0.002292632540727979, 0.0940269361162298, 11720750000000, 
0.45191373860768413, -0.065650614820989, 0.09288427439250048, 11720784000000, 
0.42326416713265624, -0.15492429031061997, 0.08966129066441217, 11720818000000, 
0.41231854615243035, -0.13198397485084593, 0.08583309679285138, 11720852000000, 
0.4019228820785483, -0.07113761684702642, 0.08250037302424233, 11720886000000, 
0.3955027575353167, -0.05605262872371212, 0.08064961238441969, 11720920000000, 
0.3876146036841073, -0.04769426131480348, 0.07900268288653149, 11720954000000, 
0.37908054264132707, -0.05474071631329883, 0.0774798602573834, 11720988000000, 
0.3691024918653052, -0.061707039396006934, 0.0757198425460493, 11721022000000, 
0.3524604824248372, -0.08873353405496627, 0.07337623446209796, 11721056000000, 
0.34701542633995297, -0.07362355175117408, 0.07123856004200635, 11721090000000, 
0.3358139555264441, -0.05548842299464359, 0.06901932428608229, 11721124000000, 
0.3307034656565184, -0.05437320227811515, 0.0675688565015277, 11721158000000, 
0.3251056360926139, -0.03569439811276739, 0.06610820381837176, 11721192000000, 
0.32224712218101326, -0.028187811585017226, 0.0652037482620097, 11721226000000, 
0.31341009402024556, -0.03898514024122779, 0.06405085681959151, 11721260000000, 
0.3104038953409334, -0.03947742280026626, 0.06307074076947948, 11721294000000, 
0.304066798772582, -0.031144317492211766, 0.0618587192089174, 11721328000000, 
0.29675915130532315, -0.04548248011870074, 0.060748656361255905, 11721362000000, 
0.2936992857505043, -0.03455837674025908, 0.05963501572189397, 11721396000000, 
0.28980639520699203, -0.02317585366110375, 0.05868432215085463, 11721430000000, 
0.2876108850712593, -0.020294668930816624, 0.058074437735250374, 11721464000000, 
0.2822993709111348, -0.02502341431952419, 0.05731444341262574, 11721498000000, 
0.2770088897302263, -0.03533998447011003, 0.056461276380841356, 11721532000000, 
0.27206888937546614, -0.03410160511889545, 0.05542514333445515, 11721566000000, 
0.2691530136692264, -0.02618625353666637, 0.054548719518327925, 11721600000000, 
0.2660935636754491, -0.019917752333390066, 0.05382103111467611, 11721634000000, 
0.26063884566509543, -0.028380560013769873, 0.05305902820065139, 11721668000000, 
0.2543752729118882, -0.03906096921186967, 0.052073845483495515, 11721702000000, 
0.24833957767977033, -0.04099755995108367, 0.05089024641711693, 11721736000000, 
0.24493709880405756, -0.03146058035943552, 0.04984346329304774, 11721770000000, 
0.24049457115039097, -0.02615002176459787, 0.04891808317561459, 11721804000000, 
0.23822499772043848, -0.022373670278730273, 0.048243777844992466, 11721838000000, 
0.23467931908444628, -0.019384173553148958, 0.04755992586368505, 11721872000000, 
0.23142831807060427, -0.022655598832780715, 0.04695550899169927, 11721906000000, 
0.22572455040564643, -0.02984922892933284, 0.0461221458373798, 11721940000000, 
0.22351569709976138, -0.026375403236142958, 0.04537790437173414, 11721974000000, 
0.22055683436451323, -0.017225720137110656, 0.04465313879132807, 11722008000000, 
0.21728913433521235, -0.020755209215163422, 0.0440907777199658, 11722042000000, 
0.21397352038849338, -0.021944379920066186, 0.04345463260588126, 11722076000000, 
0.21046244634137867, -0.022755626646112265, 0.04278167340433896, 11722110000000, 
0.20848394942229875, -0.018298569887315413, 0.042194661076811385, 11722144000000, 
0.20561499342328826, -0.016158176393634704, 0.04163742594579771, 11722178000000, 
0.20335013268472135, -0.01711272245859134, 0.041163271702020554, 11722212000000, 
0.20018156029408551, -0.018111443764009156, 0.040609779093473006, 11722246000000, 
0.19739615658516652, -0.01984658699851612, 0.040061856637598224, 11722280000000, 
0.19583492002013259, -0.014488800913176428, 0.03956084245995897, 11722314000000, 
0.19386248033900833, -0.011778920820527302, 0.03913957046295383, 11722348000000, 
0.19386248033900833, -0.006574798937080868, 0.03890399204654328, 11722348000000, 
0.1912894682877777, -0.008576706837435388, 0.03860096193105296, 11722416000000, 
0.18930347546087356, -0.015196682927115882, 0.038297028272510636, 11722450000000, 
0.18754985093473264, -0.012465391176816887, 0.03787618631222559, 11722484000000, 
0.18605827794885288, -0.010817325040068937, 0.037527440289630606, 11722518000000, 
0.18474122663901937, -0.009362080985710897, 0.03722329036817366, 11722552000000, 
0.18314455601810264, -0.009712406435834117, 0.03692960404039833, 11722586000000, 
0.18216655782470914, -0.008582229381034109, 0.03667015603212208, 11722620000000, 
0.18140285500969666, -0.005805670028019942, 0.036447597923500566, 11722654000000, 
0.18040291707629486, -0.005878802494714286, 0.03626482199404671, 11722688000000, 
0.17931742770404613, -0.006951424352168445, 0.036074879986002506, 11722756000000, 
0.11066064332893699, -0.23247424582452622, 0.03135873254061853, 11722790000000, 
0.10431636838223568, -0.2500035310727015, 0.026286295961014585, 11722824000000, 
0.09800135971549251, -0.042197612044814946, 0.020865224761777677, 11722858000000, 
0.09199510033378644, -0.041070893494830805, 0.019620855228767643, 11722892000000, 
0.09199510033378644, -0.0200208646056869, 0.018799437358871025, 11722892000000, 
0.08623938106665685, -0.019185730890431962, 0.018015305448948648, 11722960000000, 
0.08197720600232516, -0.03339298110487091, 0.01734744582685123, 11723028000000, 
0.07779428414001632, -0.02815032308880176, 0.016400724747266556, 11723062000000, 
0.07174182552546782, -0.03411793492285783, 0.01543422104452062, 11723096000000, 
0.06661801439618698, -0.03725423247943116, 0.01441027493744474, 11723130000000, 
0.061934235290737494, -0.03269196744910108, 0.01335293834749282, 11723164000000, 
0.05678553055586777, -0.032774946134397354, 0.012355852016186148, 11723198000000, 
0.057641065860088325, -0.014310564768830561, 0.01175738878044624, 11723232000000, 
0.05657420620757625, -0.0007044144943050649, 0.011400053508235489, 11723266000000, 
0.05407818940229436, -0.011876254859313207, 0.011219564097997263, 11723300000000, 
0.051620251431263586, -0.01651318258770888, 0.010818176469408946, 11723334000000, 
0.05121936689096529, -0.009529408371096912, 0.010461187181634883, 11723368000000, 
0.049876647443341415, -0.005812013293073903, 0.010181084384371352, 11723402000000, 
0.047736640129536934, -0.011609089204761188, 0.009922176964256242, 11723436000000, 
0.04634684390409083, -0.011766011797501955, 0.009597342098464611, 11723504000000, 
0.0456813750701075, -0.006850883531431447, 0.009317657273582351, 11723538000000, 
0.045229245705207255, -0.0037253273296119125, 0.009150497645293706, 11723572000000, 
0.04464508313970983, -0.003454306434658901, 0.009037046927668305, 11723606000000, 
0.04361469730974443, -0.005381827984876075, 0.008899268410310768, 11723640000000, 
0.04264269386010788, -0.006674630932006487, 0.008726831620637476, 11723708000000, 
0.041954391798074475, -0.005534351705566524, 0.008547452197861787, 11723742000000, 
0.041246270541946295, -0.004654744393871961, 0.008389557080008577, 11723776000000, 
0.04039605595750073, -0.005194452801912479, 0.008239781219834767, 11723810000000, 
0.03947143767975847, -0.005916109540626084, 0.008074250945280366, 11723844000000, 
0.0383855697896438, -0.0067016205595230955, 0.007883537561793533, 11723878000000, 
0.03761498275472608, -0.006188183083441305, 0.007698132681608557, 11723912000000, 
0.037011421398928324, -0.0045804946357182645, 0.00753413159621988, 11723946000000, 
0.03629660159305903, -0.004394603872223494, 0.007394867049780895, 11723980000000, 
0.035726321511130976, -0.004283666292657824, 0.007268956300207889, 11724014000000, 
0.03513174540103181, -0.0038828539734240644, 0.007143644567014788, 11724082000000, 
0.0344149742929436, -0.004371157393957918, 0.007018202747007093, 11724116000000, 
0.03364266755162815, -0.004963592831345546, 0.0068792924830402375, 11724150000000, 
0.03305955786035186, -0.004518054775305795, 0.006741146646994907, 11724184000000, 
0.03248100755955008, -0.0038721999735935597, 0.006612215531435339, 11724218000000, 
0.03168519885658583, -0.004581196679220116, 0.0064817176184325176, 11724286000000, 
0.031291755188817216, -0.0039641745691095425, 0.006363864106996874, 11724320000000, 
0.030547515782823442, -0.003792276912541285, 0.006234964655215099, 11724354000000, 
0.030167072550993712, -0.0037489421260783473, 0.006133756234842291, 11724388000000, 
0.02974685519075715, -0.0026688686402209782, 0.006030762901638287, 11724422000000, 
0.029470192597593314, -0.002322933178001326, 0.005958941355956278, 11724456000000, 
0.028654523208670124, -0.003641106606956749, 0.005858104733134706, 11724524000000, 
0.027912837349187036, -0.00519118416135426, 0.005735836877030031, 11724558000000, 
0.027510943504164498, -0.0038119323483520873, 0.005605220270801444, 11724592000000, 
0.027159351665317466, -0.0025116189462319007, 0.005505542167911267, 11724626000000, 
0.026780775160978543, -0.002433894477286517, 0.005430071355364034, 11724660000000, 
0.02642562351931632, -0.002445760486670482, 0.005357716689707488, 11724694000000, 
0.025976108636014406, -0.002682221749880457, 0.005278833821087284, 11724728000000, 
0.02563400612251776, -0.0026387246559952024, 0.005202382551856566, 11724762000000, 
0.025435831211624294, -0.0018009247479670403, 0.005136396398010431, 11724796000000, 
0.02526158990018823, -0.0012413874077651006, 0.0050887618156220185, 11724830000000, 
0.025006321419699606, -0.0014316993064156236, 0.005046916168767475, 11724864000000, 
0.02491389203379013, -0.0011589928879936668, 0.005012120223578531, 11724898000000, 
0.02481936203612989, -0.0006231979452323936, 0.004982638365974641, 11724932000000, 
0.024744941573491275, -0.0005631682009961855, 0.004965213042894086, 11724966000000, 
0.024606407547051568, -0.0007098482969277361, 0.004944714077111515, 11725000000000, 
0.024488549545809146, -0.0008546400922737618, 0.004922659911090132, 11725034000000, 
0.02450169703093863, -0.00034903505370979343, 0.00490644360825329, 11725068000000, 
0.024476069662605848, -4.159961067765986e-05, 0.0048977544159569085, 11725102000000, 
0.024391075237462534, -0.00036873931158698525, 0.004891256128733801, 11725136000000, 
0.02427075126010214, -0.0006843946750123564, 0.004875859744011368, 11725170000000, 
0.024076039914601388, -0.001050117742870486, 0.004849191094144404, 11725204000000, 
0.024002563907968177, -0.0008939578404465465, 0.00482329033884478, 11725238000000, 
-0.361131862565089, -1.284026341598968, -0.020870217249501295, 11725306000000, 
-0.3666951138477095, -1.3023255925189254, -0.04692162750032202, 11725340000000, 
-0.37446737836671984, -0.04445171933876946, -0.07348629031863456, 11725374000000, 
-0.38073568182748563, -0.04680189326592051, -0.07479321160279433, 11725408000000, 
-0.38754412398105265, -0.043589152047776025, -0.07618314561168388, 11725442000000, 
-0.3927170401169353, -0.03993786096483228, -0.0773997897283649, 11725476000000, 
-0.40129872058017213, -0.04584865533039828, -0.078770658978544, 11725510000000, 
-0.40782008153422433, -0.0503434713909634, -0.08012238948208879, 11725544000000, 
-0.41672799996050136, -0.0514309312677641, -0.08172312013832653, 11725578000000, 
-0.421240087003087, -0.04473335156287561, -0.08305254456652085, 11725612000000, 
-0.4254383950901852, -0.029034650432279523, -0.08422709880358491, 11725646000000, 
-0.42300149164669376, -0.005871348812022485, -0.0846453315826644, 11725680000000, 
-0.4007848783678507, 0.08217838907444837, -0.08328165100698198, 11725714000000, 
-0.3848582840275734, 0.12714402539706793, -0.08057631026947452, 11725748000000, 
-0.384232306240329, 0.055175240425072346, -0.07799169790905021, 11725782000000, 
-0.3816166183123668, 0.010805552384021885, -0.07671381390535129, 11725816000000, 
-0.36951703222679955, 0.04905091337843152, -0.07569106378529969, 11725850000000, 
-0.36321112431980707, 0.06135164664186584, -0.0742896516572649, 11725884000000, 
-0.3594544132939932, 0.033542063109354515, -0.07281217132270665, 11725918000000, 
-0.3540799573767508, 0.030437223143520892, -0.07178303299937007, 11725952000000, 
-0.3488367234347933, 0.035392299530666214, -0.07082473960703582, 11725986000000, 
-0.34424645695568845, 0.03277833473687449, -0.06981087585114884, 11726020000000, 
-0.3380590309377607, 0.035925641656775475, -0.0687428140885495, 11726054000000, 
-0.3332452649692934, 0.03667063995465014, -0.06770338352418284, 11726088000000, 
-0.32743390654365756, 0.03541708131367708, -0.06658254683004744, 11726122000000, 
-0.3237456144907731, 0.03166550159506768, -0.06562831906691494, 11726156000000, 
-0.3201398555907944, 0.024313503176210578, -0.06475462510834834, 11726190000000, 
-0.31742937794451986, 0.021054121820844134, -0.06408765653507249, 11726224000000, 
-0.3158101308889436, 0.01443241567283593, -0.06355862429495052, 11726258000000, 
-0.3111246307202542, 0.021015824080885537, -0.06295760930358117, 11726292000000, 
-0.306476757341116, 0.031111245159425316, -0.062227434596687586, 11726326000000, 
-0.3028748918281128, 0.02749912964047141, -0.06136508532596553, 11726360000000, 
-0.2997109760357044, 0.022552604351372036, -0.06060417501366221, 11726394000000, 
-0.2962072530187445, 0.022225462697894233, -0.05991954139217078, 11726428000000, 
-0.29343839870111266, 0.020908591115305814, -0.05929044185037077, 11726462000000, 
-0.29119994989026665, 0.016691010428259528, -0.058723040107341584, 11726496000000, 
-0.2879593451784608, 0.018263511742172927, -0.058173179584656, 11726530000000, 
-0.28384043631027067, 0.024531711933319933, -0.05753331542526654, 11726564000000, 
-0.2803456598718346, 0.025378951022087353, -0.0568096960907044, 11726598000000, 
-0.2787744983208773, 0.01688645996464455, -0.0561973729668655, 11726632000000, 
-0.27742889585001596, 0.009722546739395396, -0.05576993693618185, 11726666000000, 
-0.275131847311187, 0.012142170032301003, -0.05542234943213868, 11726700000000, 
-0.2733462934510227, 0.013608674663310913, -0.05506046910748171, 11726734000000, 
-0.2713186045074081, 0.012710809345929755, -0.05465311635130785, 11726768000000, 
-0.26977402510409876, 0.01190756115641308, -0.054295928204168634, 11726802000000, 
-0.26845290394232846, 0.00955233521693207, -0.05396970223692235, 11726836000000, 
-0.26735091751702744, 0.008077025290237719, -0.05370518977089698, 11726870000000, 
-0.266349171677827, 0.007012440881671485, -0.053476866209145525, 11726904000000, 
-0.2655934487003224, 0.005858229389016738, -0.053286235859678455, 11726938000000, 
-0.26502468820806313, 0.00441494489921294, -0.053131153905747505, 11726972000000, 
-0.26462390133711167, 0.0032318245440358475, -0.053016135883033146, 11727006000000, 
-0.2645073037906045, 0.0017246147248621095, -0.05294372622238529, 11727040000000, 
-0.2648618634814701, -0.0007932071478615003, -0.05293287124061242, 11727074000000, 
-0.26520058595425944, -0.0023109405455164675, -0.052971316881755603, 11727108000000, 
-0.26610881202021663, -0.004156495129155058, -0.05307808409706308, 11727142000000, 
-0.2667130073626316, -0.005041404694573852, -0.05320149368914051, 11727176000000, 
-0.26756663935843994, -0.004859424460744351, -0.05335923058275254, 11727210000000, 
-0.2698157129180587, -0.010342351851423773, -0.05360635730927535, 11727244000000, 
-0.2709888916204579, -0.011407507540059925, -0.053891416259797105, 11727278000000, 
-0.27347319786027424, -0.012191616474051722, -0.054285186826586056, 11727312000000, 
-0.2752692393314238, -0.01426782570321953, -0.05464875525414373, 11727346000000, 
-0.2773792379558422, -0.01302013365189314, -0.055074778343169345, 11727380000000, 
0.13972138011616098, 1.3833020648252823, -0.027528473144740332, 11727414000000, 
0.1440311509308061, 1.4047012962888275, 0.0004248862060749925, 11727448000000, 
0.15191473073001927, 0.0406445020461943, 0.029044484118465757, 11727482000000, 
0.1590381366012319, 0.050023285568085996, 0.03033226788413715, 11727516000000, 
0.15964344151305632, 0.02576236927679017, 0.031373087256287166, 11727550000000, 
0.1584298236077677, -0.0020277099782139985, 0.031807426781470395, 11727584000000, 
0.156138574994368, -0.0116828883956277, 0.031614122674346136, 11727618000000, 
0.156138574994368, -0.00763749537799896, 0.03138046490643358, 11727618000000, 
0.15461412426761756, -0.005081502422501494, 0.03112608495042357, 11727652000000, 
0.15461412426761756, -0.005081502422501494, 0.03102445490197354, 11727652000000, 
0.15232378002084923, -0.007634480822561092, 0.03077013523707229, 11727686000000, 
0.14877345582759638, -0.019468894800070597, 0.030380757341070878, 11727720000000, 
0.14877345582759638, -0.011834413977509506, 0.029991379445069466, 11727720000000, 
0.14607133460711852, -0.0090070707349262, 0.02957454975082075, 11727754000000, 
0.14607133460711852, -0.0090070707349262, 0.029394408336122228, 11727754000000, 
0.1435100117719763, -0.008537742783807367, 0.029043512065747557, 11727788000000, 
0.14139649903859075, -0.015582785228425896, 0.028731856361179038, 11727822000000, 
0.14139649903859075, -0.007045042444618528, 0.02842020065661052, 11727822000000, 
0.13875394995855173, -0.008808496933463417, 0.028103129869048882, 11727856000000, 
0.1366116019743142, -0.015949656880921797, 0.027784136731430445, 11727890000000, 
0.1366116019743142, -0.007141159947458379, 0.02746514359381201, 11727890000000, 
0.1348152346874394, -0.005987890956249409, 0.027202562575737853, 11727924000000, 
0.133124300871998, -0.011624337007720698, 0.02697007583558344, 11727958000000, 
0.13114966035679432, -0.012218581102150239, 0.026605946394415447, 11727992000000, 
0.12979250867908565, -0.011105973976374509, 0.02627109799385853, 11728026000000, 
0.12771494190430666, -0.011449061508292205, 0.025910474062679108, 11728060000000, 
0.12540583694437846, -0.014622239115690642, 0.025527552501851385, 11728094000000, 
0.12244711782881534, -0.01755941358497104, 0.02503785977850003, 11728128000000, 
0.1198992371734664, -0.018355332569706857, 0.024516812796444014, 11728162000000, 
0.11789114193579087, -0.015186586310081593, 0.02401583312920484, 11728196000000, 
0.11706817187502949, -0.009436884328123027, 0.023657236732285782, 11728230000000, 
0.11706817187502949, -0.002743233535871248, 0.023468499045723325, 11728230000000, 
0.11568379604625179, -0.004614586095925688, 0.023321342653087385, 11728264000000, 
0.11401247010469717, -0.010185672567774398, 0.023117629201731896, 11728298000000, 
0.11283873033701664, -0.009483552364117168, 0.02283566643253104, 11728332000000, 
0.11283873033701664, -0.003912465892268457, 0.022645995385248696, 11728332000000, 
0.11041010054043232, -0.008095432655281046, 0.022405837414297705, 11728366000000, 
0.10872213631686378, -0.013721980067176176, 0.022131397812954184, 11728400000000, 
0.10774763935805876, -0.008874870607911886, 0.021791991747690323, 11728434000000, 
0.10774763935805876, -0.003248323196016756, 0.021614494335532086, 11728434000000, 
0.10547137159426834, -0.007587559212634727, 0.021397776687359055, 11728468000000, 
0.10366692228366503, -0.013602390247979082, 0.021125728882399476, 11728502000000, 
0.10168673348216872, -0.01261546037366538, 0.020721668490673473, 11728536000000, 
0.09990778705507397, -0.012530450761970199, 0.020350762854727183, 11728570000000, 
0.09875117814837342, -0.009785184445984344, 0.020023046579041075, 11728604000000, 
0.0974156847786598, -0.008307007588047218, 0.019738309998807147, 11728638000000, 
0.09582402779814947, -0.009757167834079835, 0.019466059381678846, 11728672000000, 
0.09465105405126284, -0.009215435757989887, 0.019192717775204808, 11728706000000, 
0.09347396200488634, -0.007833552644210448, 0.01892993625695324, 11728740000000, 
0.09347396200488634, -0.003923640154588348, 0.018773265204069033, 11728740000000, 
0.09152014916152007, -0.00651270947788755, 0.018564538211419516, 11728774000000, 
0.08985937100837438, -0.012048636655039857, 0.018323565478318718, 11728808000000, 
0.08912739747283549, -0.007975838962281934, 0.018033794509515328, 11728842000000, 
0.08912739747283549, -0.002439911785129626, 0.01787427773026969, 11728842000000, 
0.08714812860497956, -0.006597562892853108, 0.017693528236710037, 11728876000000, 
0.08516658463413629, -0.013202709462330672, 0.017429474047463422, 11728910000000, 
0.08410570612448343, -0.01014140826832044, 0.017094694624239952, 11728944000000, 
0.08322881681194882, -0.006459226073958213, 0.016833407171371235, 11728978000000, 
0.08209417002015718, -0.006705120347754168, 0.016628579530439294, 11729012000000, 
0.08116567935953256, -0.006877124841387546, 0.016432577746109237, 11729046000000, 
0.08027519233670377, -0.006063258944844681, 0.016235669447759567, 11729080000000, 
0.07906487498705062, -0.007002681241606486, 0.016033716445552463, 11729114000000, 
0.07781134039420357, -0.008212839808334019, 0.015810093847863863, 11729148000000, 
0.07640555754614331, -0.008864391469691016, 0.015552118195159833, 11729182000000, 
0.075456072019072, -0.007850894583771861, 0.015311531330627926, 11729216000000, 
0.075456072019072, -0.003164951756904344, 0.015154513438952489, 11729216000000, 
0.07406102950747506, -0.004650141705323148, 0.014998211569707938, 11729250000000, 
0.07305397574147854, -0.008006987591978229, 0.014838071817868373, 11729284000000, 
0.07162101040314672, -0.008133397014427798, 0.014582401043473355, 11729318000000, 
0.07005488481994204, -0.009996969738454986, 0.014315324730971154, 11729352000000, 
0.06898719435839684, -0.008779386815832938, 0.01404420597209904, 11729386000000, 
0.06720193386437279, -0.009509836518564185, 0.01374960086951411, 11729420000000, 
0.06645147845235977, -0.008452386353456909, 0.01350937377834196, 11729454000000, 
0.06535028427025624, -0.006172165313721815, 0.013266913105799253, 11729488000000, 
0.06471982234952689, -0.005772187009442931, 0.013101439004809527, 11729522000000, 
0.06379149510114734, -0.005195963897029661, 0.012924106781395365, 11729556000000, 
0.06276450323642147, -0.006517730377018083, 0.012751721379139713, 11729590000000, 
0.06226299563144666, -0.0050949982323356124, 0.012587932931267698, 11729624000000, 
0.06114874624810884, -0.0053858566277087405, 0.012411749674398464, 11729658000000, 
0.06063941363839476, -0.005411939976839679, 0.012270077034530017, 11729692000000, 
0.05922706007443512, -0.0064056205789124005, 0.012067681330729248, 11729726000000, 
0.058582193740911226, -0.006857399658278436, 0.011896577830249408, 11729760000000, 
0.05812931569854607, -0.003659147919630179, 0.011729237967592827, 11729794000000, 
0.057331682814375284, -0.004168369755119805, 0.011602879483588839, 11729828000000, 
0.05682450297689634, -0.004349375738832428, 0.01148570009932118, 11729862000000, 
0.05602726561274807, -0.00434805733875739, 0.011345563426934647, 11729896000000, 
0.05513357691741394, -0.005636420198274668, 0.01119902303380389, 11729930000000, 
0.05439348214198381, -0.005445944902547535, 0.011036954978143054, 11729964000000, 
-0.20969124500350222, -0.8827494064030539, -0.006677612396273631, 11729998000000, 
-0.21259940687260048, -0.889976296715281, -0.024526477982274593, 11730032000000, 
-0.21444727986039958, -0.01585344952299117, -0.042449195449100155, 11730066000000, 
-0.21219619942320156, 0.001344024831329745, -0.042616192410413443, 11730100000000, 
-0.20437288072099236, 0.03358133046469073, -0.042067757333639565, 11730134000000, 
-0.19941755326744826, 0.04259548718584435, -0.04106577556077615, 11730168000000, 
-0.19941755326744826, 0.016517758178480335, -0.040213865817059255, 11730168000000, 
-0.19722422587230426, 0.007311091317146652, -0.039737288827146715, 11730202000000, 
-0.19269344762524776, 0.02241368547400165, -0.039289015117666685, 11730236000000, 
-0.18723536391293472, 0.03329620653123181, -0.03847686916069912, 11730270000000, 
-0.18444145807431012, 0.027506631836458812, -0.03762468464083284, 11730304000000, 
-0.18168651919003453, 0.01849614907633394, -0.036890889411818624, 11730338000000, 
-0.17925443901527194, 0.01729006353012726, -0.03635882775197444, 11730372000000, 
-0.17925443901527194, 0.008106933915875322, -0.03601302648137189, 11730372000000, 
-0.1743727896889804, 0.01627216442097179, -0.03552544451463495, 11730406000000, 
-0.1701670923844909, 0.030291155435936783, -0.034919621405916215, 11730440000000, 
-0.16706404120495444, 0.024362494946753206, -0.03410692821856172, 11730474000000, 
-0.16313762865580816, 0.023431545762275796, -0.0333579174830169, 11730508000000, 
-0.1572025131156196, 0.03287176029778275, -0.03249361219842548, 11730542000000, 
-0.15373267492634834, 0.03134984576486607, -0.03160485444651841, 11730576000000, 
-0.15234234506340893, 0.016200560174035594, -0.030885168873691794, 11730610000000, 
-0.1498218028062177, 0.013036240400435458, -0.030393121519731666, 11730644000000, 
-0.14741362366523036, 0.0164290713272619, -0.029971851435657133, 11730678000000, 
-0.1445352724800264, 0.017621767753971024, -0.029451379930098297, 11730712000000, 
-0.14240395533530004, 0.016698894433101092, -0.028956856765370454, 11730746000000, 
-0.13919765758767566, 0.017792049641169132, -0.028409125693533474, 11730780000000, 
-0.13695535679648385, 0.018161995129387282, -0.0279037979812973, 11730814000000, 
-0.13509467056846658, 0.013676623397363604, -0.027416512330175072, 11730848000000, 
-0.13324750419792952, 0.012359508661847762, -0.02701983543752533, 11730882000000, 
-0.1312794980588201, 0.012717241698821566, -0.026641444855014414, 11730916000000, 
-0.12809100592213607, 0.017188327585978175, -0.02617453387859238, 11730950000000, 
-0.12809100592213607, 0.010628307122280134, -0.025830767326872815, 11730950000000, 
-0.12437503563502261, 0.012386567623711523, -0.025370469831952982, 11730984000000, 
-0.12097557652717494, 0.02371809798320375, -0.02489610787228891, 11731018000000, 
-0.11846904031508076, 0.019686651066472827, -0.02425464349848522, 11731052000000, 
-0.1166486846648418, 0.014422972874443829, -0.0237395534338065, 11731086000000, 
-0.1166486846648418, 0.006067852167463232, -0.023451093976317623, 11731086000000, 
-0.11526207274922928, 0.004622039718708375, -0.023237296138594193, 11731120000000, 
-0.11325784903080516, 0.011302785446788791, -0.023011240429658415, 11731154000000, 
-0.11110841924085779, 0.013845511694571636, -0.022641889401392817, 11731188000000, 
-0.10979574562411143, 0.011540344688979095, -0.022277467593051624, 11731222000000, 
-0.10730951894227703, 0.012663000995269217, -0.021880912253816415, 11731256000000, 
-0.10730951894227703, 0.008287422272781342, -0.021627652233911034, 11731256000000, 
-0.10431627229010498, 0.009977488840573479, -0.021262354011643936, 11731290000000, 
-0.10205912184665156, 0.0175013236520849, -0.020912327538602237, 11731324000000, 
-0.1000091485863095, 0.014357079012651633, -0.020425636181537737, 11731358000000, 
-0.09746072175602771, 0.01532800030207948, -0.01996859947926592, 11731392000000, 
-0.09456476404594527, 0.01814794846788074, -0.0194689756258855, 11731426000000, 
-0.09250444935097768, 0.01652090801683344, -0.018968662343530045, 11731460000000, 
-0.08974600394826338, 0.016062533658939653, -0.01845434782301242, 11731494000000, 
-0.08734347151939259, 0.017203259438616964, -0.017972928321242244, 11731528000000, 
-0.08561980763894539, 0.013753987697726622, -0.017513952207106758, 11731562000000, 
-0.08391479245132816, 0.011428930226881443, -0.01712520477397774, 11731596000000, 
-0.08112714862020098, 0.014975530062481349, -0.01671078324736497, 11731630000000, 
-0.07910690612587556, 0.016026287751508644, -0.016276589813160314, 11731664000000, 
-0.07817408471930243, 0.00984354633632852, -0.015893875964358598, 11731698000000, 
-0.07596572031595139, 0.010470619366413914, -0.015549780744075292, 11731732000000, 
-0.07572730337196676, 0.00815593782445223, -0.015324473893814704, 11731766000000, 
-0.07496418850876774, 0.003338439357278844, -0.015110480813112392, 11731800000000, 
-0.07306145314388024, 0.008886167426955064, -0.014916863001640981, 11731834000000, 
-0.07180335603176013, 0.010536108256692009, -0.014655266512293874, 11731868000000, 
-0.07018969571333677, 0.009572524768478216, -0.014336966992598477, 11731902000000, 
-0.06808766897074836, 0.012385623536705914, -0.01400538138105635, 11731936000000, 
-0.06616628971189531, 0.013411353338138218, -0.013629576959732029, 11731970000000, 
-0.06468733551515848, 0.011334444851966255, -0.013262752946520143, 11732004000000, 
