odom_x, odom_y, imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
-1.591313102102107, 0.31167103999567286, -0.07869750390605336, 0.017029454641474734, -0.06839331674392085, -0.007171294217464211, 0.21828349616454903, -0.03285312148408261, -1.6514485733322468, 0.3038013884436673, 11713067000000, 
-1.5986797669727295, 0.31035928523087, -0.0704337852543664, -0.03350022401272304, -0.0696250766506128, -0.00832099358612969, 0.21863346372422, -0.03805910332475741, -1.661807998362259, 0.301674222231325, 11713115000000, 
-1.606047704431017, 0.3090564753129054, -0.05650499132486658, -0.050591098567203015, -0.06149368620765224, -0.009167077905040092, 0.21953526847605456, -0.04175674354592358, -1.6700313575471273, 0.300000287423094, 11713153000000, 
-1.6134169197130497, 0.30776253340750015, -0.08337063890105087, -0.02970425391840109, -0.07500537894192552, -0.008884494924760594, 0.21974529125527414, -0.040430877376296706, -1.6754473271795467, 0.2989060324217075, 11713178000000, 
-1.6207875139834382, 0.30647737382273776, -0.07867766895055493, 0.004586236755985089, -0.07725991286396836, -0.007705866722313211, 0.21829984766528765, -0.03529945991592434, -1.6854078822984473, 0.2969038948474625, 11713224000000, 
-1.6281594666398702, 0.30520118282871744, -0.028992854667524263, -0.020366942301176846, -0.04741344213939032, -0.007977471862073635, 0.21882715859512764, -0.03645558400195422, -1.6927456428371115, 0.2954427113724911, 11713258000000, 
-1.635532886177549, 0.3039333886249003, -0.05906555863994318, 0.029864489705992432, -0.054609907891888715, -0.006652135415344486, 0.21816428754543477, -0.030491403933190102, -1.6994191707560728, 0.2941216303432804, 11713289000000, 
-1.6429077904893326, 0.30267428415635356, -0.09130794859182276, -0.03309357007650108, -0.07728073773488803, -0.007772558519668349, 0.21927876803971086, -0.03544601508460116, -1.7039532526052232, 0.29322955009265467, 11713310000000, 
-1.6502841360447837, 0.301423419125769, -0.06804703411973165, 0.004942047073626139, -0.07156515163900536, -0.007016582333572993, 0.21858504733391582, -0.03210001058697438, -1.7108697579841514, 0.2918731625748962, 11713342000000, 
-1.657690463078598, 0.30020002605423796, -0.05212334980915053, -0.012030441862777685, -0.05953944818589012, -0.09300011611779674, 0.2176097118230739, -0.4273711652787347, -1.7179399014466887, 0.2905239297682803, 11713375000000, 
-1.6651283536634722, 0.2991204423951268, -0.02932077292675935, -0.05988248279030295, -0.04090513175641834, -0.0973171015831618, 0.2087138777538328, -0.4662703919379155, -1.7252792715199714, 0.2891618205433893, 11713410000000, 
-1.6725606055978521, 0.2981646868754017, -0.09005085760503258, -0.26372842488799947, -0.07072333298330219, -0.04580819005209986, 0.27309380820473067, -0.1677379298829022, -1.738208551681564, 0.2869194400668778, 11713463000000, 
-1.6799822727787372, 0.2972155168150586, -0.04926486430201187, 0.008150664810906004, -0.057624005752092505, -0.03874374723975341, 0.23605224110096346, -0.1641320881303646, -1.7435544207509877, 0.2861088903202772, 11713485000000, 
-1.6874264445831921, 0.29630475006594853, -0.07153633790071272, 0.11185950084505741, -0.06633903025403348, -0.055588986082392926, 0.208229132848185, -0.26696065685929526, -1.7493578368083884, 0.2852553239297915, 11713512000000, 
-1.6948781919599962, 0.295477443029104, 0.002737375389450524, -0.050181025474317485, -0.023586967016114263, -0.041248066027364555, 0.21650869833647984, -0.19051459061132148, -1.7576556684398614, 0.28406197418909956, 11713551000000, 
-1.7023237430339215, 0.29469339377745585, -0.060686777682388324, -0.06158275119781485, -0.046482327712520935, -0.031275897365549615, 0.2221535548551621, -0.14078504116641583, -1.7642515874728688, 0.2831735275315506, 11713581000000, 
-1.7097775312999595, 0.29393870932845423, -0.020453430880156234, -0.05879516956316879, -0.0303854968595607, -0.04647406785369055, 0.22119629328616452, -0.21010328502009046, -1.7739177111985256, 0.2819332690629018, 11713625000000, 
-1.7172418696743084, 0.29324262860728095, -0.04816516064719321, -0.11400962014114348, -0.04131285259511223, -0.053020433981912404, 0.22802010533717282, -0.2325252586981802, -1.7833314278679797, 0.2807950688564315, 11713667000000, 
-1.7247069509481, 0.29260480530700933, -0.07954009380641189, -0.07990185151918208, -0.06493335716549986, -0.04366023900093978, 0.22814983661884478, -0.19136651442744676, -1.7885917685184105, 0.2802035735919134, 11713690000000, 
-1.732173336878868, 0.2920095356527329, -0.04680880800317436, -0.08487931486968597, -0.05372757139367761, -0.04191921692345466, 0.2278979774081984, -0.183938521088194, -1.7938303203703594, 0.27964268514055607, 11713713000000, 
-1.739644738175127, 0.2914571569295722, -0.048050162952621746, -0.03315386969786034, -0.05024773097190712, -0.04270642146774208, 0.22128861273986947, -0.19298969313863698, -1.8030259642939588, 0.27870011262286737, 11713754000000, 
-1.7471203344390491, 0.2909549812060256, -0.010096464751784849, -0.11587401090882836, -0.025375176868221275, -0.046208173830609336, 0.22835124939888626, -0.20235568647970228, -1.8118055679067824, 0.27786801155728064, 11713793000000, 
-1.7545976936174696, 0.2905009364072388, -0.04733926559817013, -0.024390628506990603, -0.03897778334925145, -0.04010019818792411, 0.22125913655079743, -0.18123634943643455, -1.8169413574739377, 0.27741995781587653, 11713816000000, 
-1.7620768784903231, 0.29009136037244404, -0.05518643195010985, -0.04753564517414654, -0.04898594253202622, -0.03816952303382635, 0.22111085768775238, -0.1726261814231143, -1.8255786693581932, 0.27670494781485083, 11713855000000, 
-1.7695589504081135, 0.2897244165164063, -0.055441599966005624, 0.05257902399131454, -0.05304378243615778, -0.03567400154435358, 0.2102702376827324, -0.16965787425503617, -1.836164458171568, 0.2759034407365249, 11713904000000, 
-1.7770439442288124, 0.28940463475756256, -0.019203587855902926, -0.12716736084602343, -0.03206110877201704, -0.043756935362744206, 0.22479944651558464, -0.19464876822866498, -1.8410459548593074, 0.27557540567284244, 11713926000000, 
-1.7845296753741344, 0.28913258916828, -0.045463428035644224, 0.030314573134156298, -0.04041884452869578, -0.034315733488314945, 0.2137904771510517, -0.1605110477585467, -1.8518253329493075, 0.27489181747504704, 11713975000000, 
-1.7920158396904489, 0.28890050271642975, -0.08359171602099774, 0.03894645714293573, -0.06711127869573008, -0.030055890748105774, 0.21040996748708232, -0.1428444246584991, -1.8582040887504636, 0.2745430236890754, 11714005000000, 
-1.7995037131601743, 0.28870642624183174, -0.06593857767066018, -0.05185948732931123, -0.06633893460450344, -0.03520445108884831, 0.217101274650052, -0.1621568143512504, -1.864879562405863, 0.2742106834103277, 11714036000000, 
-1.8069929390429946, 0.28855491810843825, -0.07381827193308065, 0.03014945773255184, -0.07097896431008255, -0.032634781814993546, 0.21173173169051976, -0.1541326921308827, -1.8741519890208542, 0.27379146924443826, 11714079000000, 
-1.814482261739264, 0.2884444378720641, -0.11555170908114423, -0.03160086590471289, -0.09848020318056269, -0.032120390257692984, 0.21578657106935004, -0.14885259123641226, -1.8821466339994557, 0.2734836907261597, 11714116000000, 
-1.821972085055562, 0.2883719518409591, -0.05046387559061947, 0.049117102047729386, -0.06881882715992312, -0.03009266022805833, 0.21060639142109633, -0.14288578815203024, -1.8868363328318962, 0.2733299133161435, 11714138000000, 
-1.8294622887707268, 0.2883387141513171, -0.055612834446061576, 0.06633122775716148, -0.06066322517078303, -0.028922773301202458, 0.20755051798387877, -0.13935293239523014, -1.8922888495774675, 0.2731685094122655, 11714164000000, 
-1.836952234734511, 0.28834541090513705, -0.07417971671595766, -0.14953905375890064, -0.06890034935058231, -0.03541899310873094, 0.22426505925074405, -0.15793362205893172, -1.9003424727689406, 0.27296030246088304, 11714201000000, 
-1.84444184565876, 0.2883894530855513, -0.07756828251658171, 0.043581716070662295, -0.07431335141191246, -0.030307825833574116, 0.213500274263878, -0.1419568473065043, -1.909806956146619, 0.27276617515152934, 11714244000000, 
-1.8519312274654334, 0.2884716084708164, -0.05706776580172406, -0.07907489479037542, -0.06359387850857975, -0.03427151131479945, 0.2206133963158907, -0.155346465296817, -1.917702979356226, 0.27265650076960724, 11714280000000, 
-1.8594197180640277, 0.2885923829004927, -0.04868683032566009, -0.16382715934319994, -0.05428844896170424, -0.03839035721663755, 0.2314643531730211, -0.165858615766811, -1.927062533705738, 0.2725764854378239, 11714321000000, 
-1.8669068464921899, 0.2887499315267952, -0.06263966207603644, -0.05076421410915763, -0.05947622856675792, -0.03335748302290534, 0.2255017063456686, -0.14792563463698183, -1.9367044579667436, 0.27255558227936577, 11714363000000, 
-1.874392779432689, 0.2889417456967806, -0.052459554813560884, 0.05237760237604005, -0.0551984923593232, -0.027430209285705297, 0.21426740570066516, -0.1280185812490105, -1.9446231612789149, 0.27259019215722496, 11714399000000, 
-1.8818777326944867, 0.2891672220383254, -0.06936123945419213, 0.05777161164869711, -0.06396106738737949, -0.025404744071929553, 0.21072567138971313, -0.12055837290439271, -1.9510195606334861, 0.27265001485281226, 11714429000000, 
-1.8893612612403152, 0.2894265899398544, -0.047545112669297104, -0.09671294247844184, -0.05371860051205472, -0.029101932078442132, 0.2205203430204478, -0.13196937606678605, -1.9612372639669569, 0.27278486914070704, 11714476000000, 
-1.8968434662256148, 0.2897178760058588, -0.046056152200573026, 0.028682836765396787, -0.04900431127776541, -0.02580242583091259, 0.21529218961409344, -0.11984840637815461, -1.9684401883507088, 0.27292134294513226, 11714509000000, 
-1.9043246007351762, 0.290041063482168, -0.041768279769108144, -0.11307389585938249, -0.04449383580215891, -0.030926285608443727, 0.22398818170292023, -0.1380710597019884, -1.9731115454207808, 0.273030481095005, 11714530000000, 
-1.9118043329128833, 0.2903973343919693, -0.09524723911912196, 0.013513719694874672, -0.07588457564132564, -0.02737827247290551, 0.2175626773236549, -0.12584085105818266, -1.9797510324284286, 0.2732023944951156, 11714560000000, 
-1.9192821688982982, 0.2907860377220516, -0.06968731837400349, -0.06997703439025325, -0.07201774388636449, -0.028179920431203515, 0.22147648604957246, -0.1272366242296985, -1.9872700942055215, 0.2734272716478051, 11714594000000, 
-1.926758421514524, 0.2912052254115585, -0.07290770248735826, 0.05619884086121973, -0.0725954539699202, -0.024499695753943774, 0.21368457542599575, -0.11465355281307435, -1.9929275012964047, 0.2736203876222492, 11714620000000, 
-1.9342330632632552, 0.2916561796972785, -0.05290092602189366, -0.11691238278806063, -0.060383712462638975, -0.02980360759821943, 0.22334671904684128, -0.1334409913224151, -1.9973476407868442, 0.2737860188833416, 11714640000000, 
-1.941705476901577, 0.29213882686389814, -0.03997764273141343, -0.06204057397968762, -0.047764392252385046, -0.028664533167337403, 0.22361740410098038, -0.12818560917733027, -2.0034020641030845, 0.274027229712361, 11714667000000, 
-1.949175704980149, 0.2926516588996543, -0.04377538164054194, -0.1218212373701215, -0.04526771206552586, -0.03053350880012455, 0.22817821152912185, -0.13381430503598996, -2.010431900656463, 0.27433261284342164, 11714698000000, 
